Alabama,,9.517,8.904,9.033537,South,AL,"<Polygon><outerBoundaryIs><LinearRing><coordinates>-87.58143,30.99761 -87.44355,30.99789 -87.31233,30.99796 -87.03714,30.99931 -86.67211,30.99468 -86.3694,30.99453 -86.02421,30.99327 -85.49265,30.997 -85.15234,31.00093 -85.0025,31.00068 -85.00227,31.00147 -85.06243,31.13952 -85.11216,31.25921 -85.07998,31.41047 -85.05528,31.57709 -85.10163,31.66947 -85.12723,31.76266 -85.13013,31.87476 -85.08413,31.95246 -85.05406,32.0779 -84.97443,32.19125 -84.92353,32.22975 -84.90525,32.27437 -84.97727,32.37384 -84.99947,32.50756 -85.09045,32.62406 -85.10453,32.64101 -85.10504,32.68003 -85.12244,32.71683 -85.1256,32.77862 -85.1593,32.83884 -85.21858,33.03927 -85.35261,33.72644 -85.4583,34.26694 -85.51807,34.54709 -85.60383,34.97706 -85.60516,34.98468 -85.61056,34.98481 -85.82402,34.98813 -85.9678,34.98883 -86.22574,34.99031 -86.40235,34.99152 -86.46906,34.99051 -86.55577,34.99075 -86.62721,34.99142 -86.67764,34.99201 -86.72891,34.99195 -86.77754,34.99198 -86.83631,34.9919 -86.90491,34.99274 -86.99835,34.99491 -87.14463,34.9977 -87.23865,34.99958 -87.31998,35.00123 -87.38466,35.00217 -87.4185,35.00258 -87.50511,35.00309 -87.62391,35.0037 -87.7624,35.00466 -87.86063,35.00563 -87.98398,35.00593 -88.12503,35.00704 -88.20029,34.99605 -88.20006,34.99563 -88.20006,34.99564 -88.09899,34.88335 -88.10789,34.8091 -88.13023,34.64853 -88.15726,34.45476 -88.17927,34.27688 -88.2166,33.98611 -88.23343,33.86065 -88.25893,33.66042 -88.28006,33.49014 -88.31523,33.20332 -88.36033,32.8198 -88.39953,32.48854 -88.43052,32.23449 -88.45498,32.04029 -88.47205,31.86548 -88.46455,31.69982 -88.44989,31.44239 -88.44058,31.27855 -88.43417,31.15233 -88.42283,30.93955 -88.41484,30.78599 -88.40994,30.68067 -88.40594,30.58693 -88.4032,30.53499 -88.38443,30.15854 -88.38112,30.16034 -88.37501,30.16395 -88.37116,30.16561 -88.36475,30.17041 -88.35976,30.17454 -88.35381,30.1809 -88.34994,30.18638 -88.34772,30.19009 -88.34378,30.18782 -88.33804,30.18485 -88.33131,30.1823 -88.32493,30.18024 -88.31932,30.17895 -88.3103,30.17782 -88.30302,30.17796 -88.29119,30.17884 -88.27794,30.18007 -88.26659,30.1817 -88.25337,30.18415 -88.25,30.18464 -88.23436,30.18837 -88.21631,30.19242 -88.21,30.19361 -88.20501,30.19437 -88.19908,30.19521 -88.1916,30.19649 -88.18498,30.19745 -88.17564,30.19864 -88.16749,30.19943 -88.16263,30.20002 -88.16204,30.20009 -88.16202,30.20009 -88.16174,30.19951 -88.1612,30.19836 -88.15763,30.19438 -88.15348,30.19037 -88.15197,30.1893 -88.14919,30.18704 -88.14619,30.18536 -88.14539,30.18437 -88.14346,30.18206 -88.14115,30.18023 -88.13837,30.17797 -88.13411,30.17541 -88.13161,30.17362 -88.1285,30.17208 -88.125,30.17047 -88.12162,30.16962 -88.11815,30.16853 -88.1156,30.16774 -88.1125,30.16723 -88.10918,30.16697 -88.10674,30.16656 -88.10342,30.16638 -88.09911,30.16209 -88.09276,30.15634 -88.09022,30.15452 -88.08694,30.15248 -88.08035,30.14956 -88.07487,30.14715 -88.06919,30.14601 -88.06069,30.14443 -88.05709,30.14444 -88.0461,30.14469 -88.04149,30.14561 -88.03731,30.14656 -88.03673,30.14669 -88.02804,30.15038 -88.02077,30.15522 -88.02025,30.1556 -88.01416,30.16006 -88.0098,30.16417 -88.00604,30.16973 -88.00362,30.17342 -88,30.17457 -87.99999,30.17455 -87.99724,30.17513 -87.99375,30.17615 -87.99042,30.17702 -87.98741,30.17789 -87.98646,30.1776 -87.98377,30.17687 -87.98104,30.17649 -87.98089,30.17652 -87.98088,30.17652 -87.97171,30.17674 -87.95565,30.17834 -87.92576,30.17956 -87.87499,30.17719 -87.83742,30.177 -87.83167,30.17707 -87.81126,30.17733 -87.80715,30.17738 -87.7972,30.17891 -87.74999,30.18656 -87.718,30.19176 -87.68364,30.19616 -87.66035,30.19818 -87.62502,30.20594 -87.59954,30.21183 -87.56704,30.21934 -87.45238,30.3002 -87.45538,30.3412 -87.39878,30.4151 -87.43258,30.4782 -87.44629,30.52315 -87.42605,30.55648 -87.40874,30.58513 -87.3937,30.62914 -87.43361,30.68835 -87.48362,30.71531 -87.53522,30.75054 -87.56787,30.7996 -87.60348,30.83021 -87.6272,30.85923 -87.62123,30.89199 -87.59581,30.94243 -87.58552,30.99763</coordinates></LinearRing></outerBoundaryIs></Polygon>",,50744
Alaska,,0.881,0.901,0.881585,Northwest,AK,"<MultiGeometry><Polygon><outerBoundaryIs><LinearRing><coordinates>-130.34371,56.12716 -131.36346,56.51569 -132.1161,56.89039 -133.09439,58.02703 -133.41218,58.33685 -133.78594,58.68065 -134.47863,59.12506 -135.13548,59.62412 -136.34002,59.45441 -136.48825,59.26371 -138.07127,59.48843 -139.09808,60.29259 -140.49077,60.28523 -141.00191,60.80502 -141.00196,61.21638 -141.00204,61.5907 -141.00212,62.03735 -141.00216,62.45751 -141.00217,62.87376 -141.00226,63.90104 -141.00228,64.36252 -141.00232,64.86664 -141.00239,65.36427 -141.00245,65.76224 -141.0026,66.51427 -141.00269,68.49839 -141.00267,69.21833 -142.24608,69.95846 -143.59478,70.20581 -144.97845,70.03457 -147.16843,70.3461 -148.14527,70.50435 -149.39679,70.60493 -150.8059,70.54994 -152.57595,70.94874 -155.14239,71.22665 -156.70035,71.38626 -158.06464,70.88131 -158.97077,70.94216 -163.27942,69.65589 -164.23015,68.98688 -166.33048,68.9108 -166.80231,68.4053 -165.82003,68.03058 -162.97965,66.97077 -166.21276,66.28092 -166.97754,65.29764 -165.5,64.46061 -162.63275,64.33193 -161.01689,63.98942 -161.93896,63.54693 -162.9377,63.2151 -164.92158,62.91662 -165.44908,62.39092 -166.15212,61.44361 -165.29798,60.95898 -165.4751,60.60655 -164.41878,60.02286 -163.99974,59.75497 -162.31762,59.81249 -162.01681,59.06024 -162.16852,58.71028 -161.72793,58.49885 -160.7933,58.5601 -159.71886,58.77667 -158.28115,58.04425 -160.30558,56.36921 -161.94872,55.88263 -162.91215,55.39249 -164.15787,55.01565 -165.02368,54.5987 -164.12267,54.55612 -163.06032,54.77713 -162.52121,54.81147 -162.02852,54.65912 -161.56756,54.95749 -161.01972,55.28466 -160.90721,55.12392 -160.14122,55.22532 -159.90692,54.90947 -159.38064,54.84039 -159.42049,55.24445 -159.93201,55.33703 -157.71187,55.96942 -155.84448,57.49751 -154.53489,57.98855 -153.59741,58.533 -151.89996,59.07474 -147.95644,59.74413 -143.34511,59.95997 -139.53141,59.35719 -137.28065,58.40314 -136.61516,58.12071 -135.10526,56.43056 -134.52723,55.78709 -133.83178,55.74151 -133.70321,55.21892 -131.21685,54.69554 -130.00173,55.26456 -130.01763,55.91078 -130.24554,56.09688</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>173.41604,52.778 173.43805,52.78135 173.44827,52.78124 173.46124,52.77656 173.46875,52.77499 173.50439,52.77279 173.52606,52.77448 173.55135,52.78488 173.56939,52.79897 173.57787,52.80899 173.58065,52.81549 173.57817,52.82297 173.57866,52.8241 173.57708,52.83035 173.56762,52.84187 173.5558,52.85072 173.54805,52.85899 173.53752,52.86679 173.52278,52.87081 173.51616,52.87398 173.51253,52.88107 173.50255,52.89155 173.48955,52.90012 173.4503,52.91362 173.41804,52.91604 173.40036,52.90676 173.39259,52.90745 173.39033,52.91417 173.38383,52.94115 173.37141,52.96035 173.34522,52.97711 173.32194,52.99212 173.3064,52.99645 173.29282,52.99946 173.26212,53.00262 173.24244,53.00121 173.23631,53.00299 173.21589,53.02035 173.17869,53.03284 173.14628,53.04103 173.10221,53.04587 173.06184,53.0418 173.01872,53.04746 172.9943,53.04754 172.97074,53.04439 172.95416,53.03895 172.91301,53.05076 172.85985,53.05375 172.80827,53.05653 172.76362,53.06526 172.70784,53.05909 172.65236,53.05462 172.58617,53.04387 172.56228,53.03063 172.52773,53.02332 172.50664,53.01252 172.48382,52.99892 172.44534,52.98404 172.4342,52.97578 172.42553,52.97156 172.3996,52.96877 172.36582,52.95174 172.34934,52.92219 172.35392,52.89499 172.37324,52.88156 172.40448,52.86843 172.42795,52.85612 172.45044,52.85245 172.47908,52.85523 172.5156,52.83929 172.56528,52.81753 172.61014,52.79823 172.65625,52.76774 172.68015,52.74862 172.71607,52.73241 172.76017,52.72741 172.80491,52.72956 172.81556,52.72916 172.83561,52.70997 172.86762,52.69025 172.90147,52.6816 172.93067,52.68483 172.94849,52.6914 172.96922,52.6995 173.01853,52.72195 173.04416,52.73818 173.04578,52.74885 173.06272,52.74032 173.10331,52.72979 173.16202,52.73465 173.20188,52.73921 173.22367,52.73523 173.2677,52.71997 173.28742,52.70672 173.33024,52.69283 173.36197,52.69576 173.38068,52.703 173.39853,52.71047 173.42059,52.74411 173.41327,52.76474 173.40338,52.77756</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>173.69448,52.30106 173.70421,52.29903 173.71371,52.2981 173.7308,52.29757 173.7477,52.29997 173.76656,52.30674 173.78145,52.31529 173.79427,52.32501 173.80333,52.33736 173.8087,52.34512 173.81407,52.35335 173.81129,52.36308 173.80702,52.36719 173.80174,52.37809 173.79817,52.39246 173.79652,52.40307 173.79725,52.40976 173.79459,52.43327 173.79099,52.43945 173.78391,52.44557 173.7812,52.44795 173.78059,52.45078 173.78101,52.45047 173.79264,52.45265 173.81244,52.46279 173.82261,52.47005 173.82538,52.47204 173.83728,52.48166 173.84461,52.48887 173.84906,52.49705 173.8522,52.50514 173.85492,52.51385 173.85635,52.52196 173.85559,52.52833 173.84777,52.53719 173.84307,52.53933 173.82565,52.54606 173.81887,52.55052 173.8135,52.55443 173.80416,52.56098 173.78207,52.56553 173.77813,52.5661 173.76181,52.56479 173.74884,52.56429 173.73611,52.56366 173.72488,52.5625 173.70935,52.56186 173.69223,52.5614 173.68265,52.56193 173.67054,52.56467 173.65671,52.56411 173.64683,52.56132 173.63909,52.55687 173.63422,52.55799 173.62644,52.55913 173.60825,52.55987 173.58436,52.55417 173.55903,52.5471 173.54853,52.54167 173.53901,52.53286 173.53474,52.52834 173.52726,52.52608 173.51597,52.52341 173.4987,52.51692 173.48393,52.5077 173.48049,52.50257 173.46352,52.50623 173.43129,52.50866 173.41652,52.50367 173.39366,52.49975 173.37706,52.48975 173.37001,52.48295 173.34502,52.47875 173.3265,52.47042 173.3073,52.45803 173.3,52.45016 173.29812,52.4417 173.28775,52.42893 173.27682,52.41993 173.2734,52.41046 173.2745,52.38916 173.28058,52.37759 173.28949,52.36806 173.30405,52.35645 173.32153,52.34998 173.34912,52.34917 173.36764,52.34319 173.39196,52.33703 173.40606,52.33592 173.43575,52.33465 173.46227,52.3277 173.49959,52.3284 173.52382,52.3316 173.53576,52.33054 173.55953,52.32257 173.57561,52.3202 173.58639,52.31542 173.62438,52.29781 173.66613,52.29199 173.68163,52.29488 173.6924,52.30188</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>179.47962,51.31145 179.51087,51.30827 179.54368,51.31915 179.55787,51.32999 179.568,51.33937 179.57009,51.34383 179.57841,51.35434 179.57691,51.37681 179.55319,51.40001 179.53537,51.40652 179.52252,51.41915 179.49249,51.42962 179.47778,51.43133 179.47766,51.43108 179.46755,51.44004 179.45214,51.45068 179.42522,51.46282 179.39675,51.46555 179.37108,51.46519 179.35557,51.45813 179.33189,51.46677 179.30464,51.4705 179.28707,51.46982 179.28081,51.47432 179.27467,51.47875 179.26457,51.4923 179.2479,51.50309 179.22682,51.51293 179.19743,51.51813 179.18716,51.51692 179.17033,51.52303 179.15055,51.5373 179.13663,51.55075 179.11648,51.56917 179.09475,51.57603 179.08744,51.58353 179.088,51.59127 179.08886,51.6062 179.07793,51.62111 179.06062,51.63251 179.04017,51.64004 179.01517,51.64558 178.99951,51.64248 178.98416,51.64731 178.97243,51.64644 178.95304,51.65672 178.92207,51.66863 178.89347,51.67443 178.86567,51.67561 178.8412,51.68089 178.82703,51.687 178.81006,51.6869 178.79276,51.69273 178.76993,51.69781 178.75323,51.69622 178.73702,51.69494 178.69878,51.70957 178.67962,51.71064 178.64312,51.71536 178.60729,51.71652 178.58461,51.71188 178.55949,51.70165 178.54674,51.68807 178.54331,51.68233 178.5388,51.67096 178.53181,51.64969 178.53062,51.62473 178.55177,51.59986 178.56321,51.59983 178.57692,51.58724 178.59349,51.57825 178.62456,51.56904 178.64122,51.55583 178.66723,51.54274 178.708,51.53739 178.74074,51.52354 178.76201,51.50758 178.79024,51.49246 178.82354,51.48759 178.85756,51.49177 178.86201,51.49413 178.87267,51.4897 178.89293,51.4903 178.89601,51.49254 178.91674,51.47738 178.93713,51.46497 178.94542,51.46063 178.95022,51.44506 178.96936,51.42877 178.9957,51.42204 179.02219,51.40587 179.06399,51.38355 179.12203,51.3532 179.15066,51.31634 179.2182,51.29499 179.28207,51.29982 179.29808,51.31102 179.33822,51.30505 179.35698,51.31072 179.40308,51.30685 179.45939,51.31603</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>-178.49648,51.53247 -178.47566,51.53833 -178.45616,51.54339 -178.44062,51.55086 -178.42668,51.5618 -178.42238,51.57431 -178.42168,51.58728 -178.42968,51.6008 -178.43612,51.60971 -178.45221,51.621 -178.4704,51.62867 -178.4899,51.63367 -178.49915,51.63484 -178.50447,51.63353 -178.50877,51.63602 -178.51524,51.6404 -178.53257,51.64868 -178.53981,51.65234 -178.55931,51.658 -178.57811,51.65948 -178.5858,51.65811 -178.59298,51.65622 -178.60314,51.66031 -178.6195,51.66404 -178.6301,51.66579 -178.6343,51.66648 -178.66012,51.66588 -178.67828,51.66299 -178.69647,51.65884 -178.72589,51.65266 -178.74182,51.64412 -178.75232,51.63597 -178.76114,51.62757 -178.7666,51.62129 -178.76874,51.61801 -178.76829,51.61661 -178.77051,51.61757 -178.7746,51.61883 -178.78165,51.61972 -178.78498,51.61936 -178.79102,51.62339 -178.81104,51.63011 -178.82752,51.63541 -178.84458,51.63763 -178.86992,51.6336 -178.89076,51.62853 -178.90394,51.62229 -178.92021,51.61373 -178.9341,51.6048 -178.94417,51.59605 -178.94719,51.59055 -178.94861,51.5873 -178.94994,51.59154 -178.95461,51.59852 -178.96446,51.60687 -178.97448,51.61419 -178.98833,51.62458 -179.00082,51.6317 -179.02005,51.63929 -179.03878,51.6435 -179.05603,51.64597 -179.06579,51.64522 -179.07828,51.64364 -179.08422,51.6423 -179.09207,51.64029 -179.10339,51.63623 -179.11334,51.63239 -179.12399,51.62626 -179.14987,51.59536 -179.15051,51.56649 -179.14111,51.53803 -179.11993,51.51907 -179.08675,51.51026 -179.07106,51.50929 -179.03853,51.51535 -179.02852,51.51901 -179.00236,51.52164 -178.97978,51.53111 -178.96153,51.54679 -178.95295,51.55974 -178.94862,51.56088 -178.93318,51.54515 -178.91819,51.5337 -178.91001,51.53126 -178.90027,51.52228 -178.87607,51.51198 -178.86889,51.5131 -178.85504,51.50102 -178.82405,51.48993 -178.78261,51.48758 -178.76946,51.48906 -178.73308,51.49075 -178.69081,51.50074 -178.66682,51.51425 -178.66102,51.51765 -178.63987,51.52325 -178.61899,51.51705 -178.57446,51.50753 -178.53188,51.51466 -178.50688,51.52646 -178.50125,51.53272</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>-169.61788,52.77817 -169.61879,52.78064 -169.61016,52.7842 -169.60012,52.79174 -169.5866,52.81414 -169.59289,52.83155 -169.58941,52.83537 -169.58767,52.84911 -169.58786,52.87289 -169.59339,52.88952 -169.61564,52.90333 -169.61488,52.91208 -169.62782,52.92674 -169.62926,52.93039 -169.61998,52.93615 -169.60667,52.95517 -169.60411,52.96063 -169.58748,52.96996 -169.57524,52.99371 -169.57585,53.00287 -169.58,53.01511 -169.57872,53.02339 -169.58064,53.03217 -169.59154,53.04637 -169.60445,53.06203 -169.62085,53.07321 -169.64008,53.08003 -169.66423,53.08569 -169.67228,53.09606 -169.68553,53.10909 -169.70063,53.11645 -169.73073,53.12781 -169.75915,53.13405 -169.78616,53.13261 -169.81596,53.12559 -169.82572,53.12024 -169.86075,53.10501 -169.87333,53.08405 -169.87421,53.07982 -169.88062,53.0675 -169.88343,53.05145 -169.8794,53.03931 -169.86508,53.02437 -169.85211,53.01586 -169.83722,53.0112 -169.83705,53.00016 -169.83959,52.99055 -169.84289,52.96952 -169.83254,52.95285 -169.82262,52.94029 -169.82775,52.93279 -169.8319,52.93554 -169.85906,52.93386 -169.88549,52.93258 -169.90393,52.92484 -169.90796,52.92593 -169.91049,52.93522 -169.92234,52.94597 -169.94175,52.95878 -169.97743,52.96554 -170.00227,52.96475 -170.02495,52.97115 -170.05853,52.97211 -170.06714,52.97222 -170.11652,52.96313 -170.14417,52.95078 -170.1544,52.94454 -170.17689,52.93514 -170.19859,52.91643 -170.19969,52.88009 -170.17566,52.85172 -170.15533,52.83711 -170.15659,52.83611 -170.20676,52.82276 -170.23319,52.80013 -170.24467,52.78226 -170.24702,52.77888 -170.26728,52.76425 -170.27491,52.73763 -170.2674,52.72476 -170.26736,52.71351 -170.25006,52.68109 -170.2134,52.66903 -170.17375,52.66289 -170.15647,52.6644 -170.13962,52.66287 -170.08658,52.66262 -170.0484,52.67062 -170.01931,52.68237 -170.00225,52.69661 -169.9818,52.71202 -169.97555,52.73812 -169.94801,52.73772 -169.87631,52.74673 -169.84561,52.76172 -169.82032,52.75943 -169.80434,52.7462 -169.73845,52.72112 -169.68227,52.7191 -169.62746,52.75068 -169.61765,52.77755</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>177.74421,51.89933 177.76261,51.89503 177.7906,51.8924 177.81919,51.89536 177.83708,51.90227 177.85145,51.91196 177.86082,51.92228 177.86842,51.9344 177.87409,51.94395 177.874,51.9561 177.86927,51.96303 177.86188,51.96974 177.85743,51.97517 177.84571,51.98378 177.82819,51.99015 177.81156,51.99531 177.7934,51.99957 177.77832,52.00132 177.77054,52.00146 177.75702,51.99896 177.74844,51.99807 177.74176,51.99554 177.71406,52.00379 177.70316,52.00703 177.70831,52.00986 177.71621,52.02032 177.72235,52.02782 177.7261,52.03253 177.73461,52.03812 177.76043,52.06117 177.76806,52.0852 177.76962,52.10638 177.76461,52.12097 177.74566,52.1416 177.71538,52.15782 177.68846,52.16844 177.66064,52.17795 177.64399,52.18443 177.62022,52.18796 177.58671,52.18951 177.55753,52.18042 177.53064,52.17067 177.49808,52.15163 177.48032,52.13459 177.46662,52.117 177.46054,52.10273 177.46063,52.09463 177.45151,52.09398 177.43665,52.08464 177.41803,52.06656 177.41424,52.05319 177.41467,52.04231 177.41083,52.03603 177.39087,52.03176 177.36843,52.02939 177.32085,52.02123 177.28743,52.00546 177.26427,51.98624 177.26002,51.97872 177.22459,51.9698 177.19343,51.95726 177.13962,51.93559 177.11622,51.90254 177.11201,51.87966 177.11961,51.85873 177.14247,51.84219 177.16395,51.83133 177.1772,51.82696 177.19576,51.82469 177.20171,51.82214 177.21044,51.81831 177.21572,51.81347 177.2308,51.79839 177.24942,51.78901 177.25696,51.78674 177.27155,51.77692 177.29862,51.7629 177.32688,51.75837 177.37162,51.76186 177.39622,51.77388 177.41041,51.78604 177.41649,51.79504 177.42091,51.8131 177.41935,51.82674 177.41004,51.83371 177.41529,51.86545 177.42015,51.86957 177.45549,51.86136 177.47355,51.8605 177.50435,51.86287 177.51925,51.86692 177.52694,51.86414 177.57061,51.86393 177.59692,51.87212 177.60464,51.87109 177.63547,51.8707 177.66922,51.88144 177.68407,51.89165 177.68726,51.89543 177.72174,51.89715 177.73597,51.90213</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>-175.90234,51.79742 -175.80594,51.86646 -175.6451,51.90791 -175.51308,51.9268 -175.37284,51.94651 -175.18225,51.95789 -174.9349,51.97454 -174.78721,51.96628 -174.59998,51.97693 -174.4425,51.96387 -174.28899,52.04235 -174.07661,52.04896 -174.00538,52.03134 -173.86998,51.99495 -173.70118,52.00479 -173.53068,51.97649 -173.30992,51.999 -173.22487,51.97461 -173.07769,52.00797 -173.02163,52.02446 -172.87652,52.05594 -172.8425,52.13635 -172.95471,52.14811 -173.22407,52.15567 -173.41457,52.16971 -173.57088,52.207 -173.78991,52.18745 -173.98589,52.18261 -173.95864,52.23274 -173.90237,52.30036 -173.91816,52.36291 -174.01289,52.43179 -174.13277,52.47227 -174.31273,52.45671 -174.4107,52.37644 -174.52959,52.30194 -174.60317,52.23258 -174.7947,52.15022 -174.96454,52.15433 -175.22108,52.09657 -175.36446,52.07205 -175.51769,52.02838 -175.62772,52.01854 -175.75205,52.02845 -175.91549,52.09363 -176.00268,52.15257 -176.11614,52.16521 -176.25993,52.12054 -176.27991,52.02341 -176.25198,51.94833 -176.32598,51.92237 -176.45277,51.90793 -176.47291,51.96357 -176.51006,52.03936 -176.68187,52.02857 -176.82794,52.00852 -176.89741,51.90701 -176.97091,51.86117 -176.96794,51.9013 -177.06542,51.98101 -177.20621,51.99311 -177.2853,51.89153 -177.33324,51.83268 -177.46795,51.80882 -177.56109,51.79562 -177.53592,51.83656 -177.55753,51.89188 -177.68514,51.8985 -177.80889,51.89233 -177.85943,51.92546 -177.98173,51.97075 -178.08688,51.97544 -178.23625,51.95473 -178.30779,51.88161 -178.17354,51.78354 -178.13908,51.75705 -178.19237,51.70815 -178.18152,51.63033 -178.05925,51.58373 -177.94767,51.54592 -177.81787,51.59811 -177.78738,51.64604 -177.73898,51.61842 -177.55641,51.63057 -177.41993,51.6625 -177.30435,51.63089 -177.15045,51.65154 -177.04065,51.72175 -177.03449,51.79671 -176.98384,51.8336 -177.00416,51.78778 -177.01266,51.71454 -177.07433,51.62091 -176.94279,51.53707 -176.75678,51.57265 -176.57828,51.62235 -176.44794,51.67418 -176.27655,51.69114 -176.11557,51.72672 -176.02648,51.75106 -175.91303,51.80035</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>-172.81929,60.59287 -172.81964,60.59598 -172.81504,60.60255 -172.81964,60.61349 -172.82884,60.62225 -172.83804,60.62881 -172.86104,60.63757 -172.88865,60.64414 -172.89434,60.64468 -172.91165,60.64632 -172.92935,60.64873 -172.94385,60.6507 -172.94532,60.65842 -172.94845,60.67478 -172.95305,60.69448 -172.96225,60.70981 -172.97145,60.71637 -172.97256,60.7173 -172.98976,60.73181 -173.01247,60.74037 -173.01896,60.7414 -173.05907,60.74775 -173.10041,60.74517 -173.11046,60.74212 -173.13998,60.73316 -173.15863,60.72877 -173.17703,60.72001 -173.19083,60.70688 -173.19083,60.70001 -173.19083,60.68937 -173.21843,60.67623 -173.23223,60.65434 -173.23683,60.64558 -173.23223,60.63683 -173.18163,60.60618 -173.17703,60.59961 -173.16782,60.59305 -173.14482,60.5821 -173.14164,60.57756 -173.14022,60.57553 -173.15402,60.56459 -173.16322,60.53832 -173.15646,60.52214 -173.16526,60.51429 -173.17052,60.49648 -173.16782,60.48108 -173.15827,60.46749 -173.14487,60.4571 -173.11531,60.44724 -173.09529,60.4418 -173.07671,60.44092 -173.06739,60.43991 -173.02952,60.42584 -172.98692,60.41217 -172.9859,60.41185 -172.95216,60.39827 -172.93145,60.38968 -172.93097,60.37053 -172.92536,60.35258 -172.91023,60.33962 -172.87777,60.32631 -172.84794,60.31838 -172.82013,60.31615 -172.80238,60.31865 -172.7725,60.30928 -172.74442,60.30103 -172.71537,60.29622 -172.69944,60.28839 -172.67936,60.27803 -172.65248,60.26975 -172.62514,60.26376 -172.56501,60.25809 -172.53423,60.26526 -172.49604,60.27422 -172.42637,60.27459 -172.3884,60.2755 -172.36158,60.25201 -172.32282,60.24282 -172.29551,60.23883 -172.26753,60.2445 -172.2169,60.2446 -172.16678,60.26071 -172.14352,60.27145 -172.10877,60.30343 -172.12202,60.32701 -172.16805,60.34891 -172.18646,60.35329 -172.24169,60.373 -172.27851,60.38833 -172.30612,60.40585 -172.34754,60.42775 -172.41606,60.43651 -172.43959,60.43651 -172.4626,60.43869 -172.49948,60.43211 -172.50019,60.43227 -172.53002,60.43574 -172.65084,60.46966 -172.70686,60.48992 -172.76162,60.51512 -172.81533,60.55785</coordinates></LinearRing></outerBoundaryIs></Polygon><Polygon><outerBoundaryIs><LinearRing><coordinates>-165.6474,60.36231 -165.67148,60.38346 -165.71637,60.40024 -165.73846,60.40561 -165.78246,60.40487 -165.81642,60.39612 -165.82845,60.39005 -165.87621,60.40275 -165.91727,60.40083 -165.9495,60.39378 -165.97006,60.38362 -165.98137,60.37409 -165.99726,60.38376 -166.00428,60.38631 -165.99831,60.4004 -166.0058,60.41957 -166.03973,60.45122 -166.05419,60.46949 -166.0978,60.49102 -166.15243,60.51075 -166.22929,60.49931 -166.27093,60.47862 -166.27633,60.45161 -166.33403,60.42907 -166.37149,60.42388 -166.40287,60.4262 -166.47801,60.44876 -166.54593,60.4375 -166.59377,60.41925 -166.65289,60.39568 -166.73934,60.38786 -166.80052,60.36276 -166.86107,60.33824 -166.88595,60.31756 -166.92976,60.2955 -166.96798,60.2775 -167.04472,60.27792 -167.12055,60.29123 -167.17912,60.28666 -167.24142,60.28631 -167.30983,60.29072 -167.37112,60.27569 -167.4265,60.26763 -167.50807,60.26311 -167.5508,60.24055 -167.55823,60.22436 -167.51696,60.17284 -167.49243,60.15202 -167.46458,60.12465 -167.44171,60.10208 -167.44207,60.06677 -167.41799,60.03416 -167.35848,60.01849 -167.3108,60.00747 -167.19259,59.97456 -167.10291,59.93695 -167.0128,59.92948 -166.94062,59.91191 -166.85085,59.87106 -166.8289,59.85233 -166.74837,59.8382 -166.68902,59.81534 -166.56422,59.79611 -166.44151,59.79867 -166.3664,59.77966 -166.32185,59.77314 -166.27387,59.73385 -166.17925,59.70024 -166.09972,59.69405 -166.01245,59.70538 -165.8987,59.76212 -165.82486,59.80675 -165.77327,59.82047 -165.73549,59.83986 -165.62526,59.8464 -165.54684,59.85668 -165.47288,59.88641 -165.43871,59.9318 -165.412,59.95414 -165.40787,59.97263 -165.43564,59.98385 -165.45321,59.99921 -165.4975,60.02789 -165.53936,60.03498 -165.55338,60.05416 -165.56499,60.06418 -165.57317,60.07506 -165.55746,60.09919 -165.56397,60.11266 -165.56206,60.14021 -165.57715,60.15079 -165.5792,60.17172 -165.57885,60.18809 -165.5666,60.21565 -165.58132,60.23685 -165.57071,60.25896 -165.57437,60.2733 -165.56149,60.29962 -165.57451,60.3212 -165.61705,60.3449 -165.64948,60.34882</coordinates></LinearRing></outerBoundaryIs></Polygon></MultiGeometry>",,571951.26
